inputs,label
"[0.12975527 1.96835468 2.45204094 1.45807045 0.7209978  1.76546079
 1.52118945 0.07736787 0.74651249 0.24179279 2.44754494 0.27178881]",1
"[0.703462   1.42931626 3.11431107 1.41296149 2.82816158 0.51623719
 0.38271188 2.1446918  0.20904208 0.         2.50158367 0.5332364 ]",1
"[6.44652192 7.75187308 8.21583955 2.49321561 4.24229154 4.06033196
 2.46601761 2.24496248 0.74651249 0.24179279 1.59522801 2.37380734]",1
"[0.83321727 0.53903842 0.66227013 0.04510896 3.54915938 1.24922359
 1.13847757 2.22205967 0.95555457 0.24179279 0.05403873 0.80502521]",1
"[ 6.31676664  9.72022776 10.66788049  3.95128606  3.52129374  2.29487118
  0.94482815  2.16759461  0.          0.          4.04277295  2.10201853]",1
"[ 7.14998392  9.18118934 11.33015062  3.9061771   7.07045312  3.54409477
  2.08330573  4.38965428  0.95555457  0.24179279  4.09681168  2.90704374]",1
"[ 5.12122255  0.99010422  2.54220362 10.79870021  5.24120631  6.48679612
  8.54377264  9.53105595  2.21944842  2.61971659  2.54703668  1.73480667]",1
"[4.21552739 2.84347025 1.1388933  1.11092498 0.41671712 2.04157329
 1.2866502  2.17412874 0.95555457 0.38364861 0.52506647 2.25293847]",1
"[2.82722771 1.65574144 1.2494947  0.58887981 3.57017075 0.91380196
 0.         0.63472339 0.95555457 1.29121779 0.         2.99550414]",1
"[ 5.53576934  2.45880117  3.9609895  11.0679762   2.43171877  3.92595629
  5.38303944  6.54916373  1.29121779  1.29121779  3.3790287   2.19332069]",1
"[3.71066801 0.         0.         5.0549363  1.64922163 1.10305263
 2.22251908 2.17893388 0.         0.         1.70257949 1.18570801]",1
"[ 5.12122255  0.99010422  2.54220362 10.79870021  5.24120631  6.48679612
  8.54377264  9.53105595  2.21944842  2.61971659  2.54703668  1.73480667]",1
"[7.7483209  2.96836506 1.35544875 0.73802051 6.39447181 2.62274854
 0.19513228 0.64551901 0.24179279 0.         1.64192076 2.41961704]",1
"[2.77126586 2.45137614 1.35544875 1.07287617 5.05876513 2.29193478
 0.93774118 1.40825179 0.74651249 0.         0.90566    1.86937275]",1
"[0.39823215 2.12512188 2.72601608 1.70345968 2.0674002  0.16718375
 0.61412734 0.14613256 0.         0.         1.61709389 4.39326242]",1
"[ 0.90569515  1.85336603  1.40331032 11.90962519  4.82448918  4.44522283
  7.25712244 11.70518468  1.26389386  2.23606798  3.07210315  3.98774514]",1
"[ 7.94845025  2.64584566  3.79169832 11.38758002  8.81137706  7.40059807
  8.54377264 10.16577933  1.26389386  1.3284988   2.54703668  1.26069748]",1
"[0.41454679 1.46869695 1.41878588 0.26927599 2.80948753 2.56083982
 3.1607332  2.98189222 0.92823064 1.3284988  0.83199202 0.45851402]",1
"[1.41055453 0.99010422 2.54220362 5.74376391 3.59198467 5.38374348
 6.32125356 7.35212206 2.21944842 2.61971659 0.84445719 2.92051468]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1
"[12.86954345  3.95846928  3.89765237 10.06067969 11.63567811  9.10954466
  8.73890492  8.88553693  2.46124122  2.61971659  0.90511592  0.68481037]",1
"[ 7.8924884   3.44148037  3.89765237  9.72582403 10.29997144  8.7787309
  9.48151382 10.93930773  1.47293593  2.61971659  1.64137668  0.13456608]",1
"[5.5194547  1.13501766 0.18381246 9.09524053 7.3086065  6.31961236
 7.9296453  9.38492338 2.21944842 2.61971659 4.16413057 2.65845575]",1
"[7.0427551  4.49921169 2.388388   0.52204517 3.98688788 2.95537524
 1.2866502  1.53940535 0.         0.90756917 0.52506647 5.24844262]",1
"[ 1.32024194  0.38466908  2.8220962  12.17890118  2.01500165  1.884383
  4.09638923  8.72329247  0.33566322  0.90756917  3.90409517  4.44625916]",1
"[0.50485938 2.84347025 1.1388933  6.16586128 1.23250451 0.93852066
 0.93586888 4.35306262 0.95555457 0.38364861 2.22764597 1.06723047]",1
"[ 0.90569515  1.85336603  1.40331032 11.90962519  4.82448918  4.44522283
  7.25712244 11.70518468  1.26389386  2.23606798  3.07210315  3.98774514]",1
"[11.9638483   5.81183531  2.49434205  1.84894549  6.81118893  4.66432183
  1.48178248  2.81964775  1.19734736  0.38364861  2.16698723  4.67255551]",1
"[6.98679325 5.29484639 2.49434205 2.18380115 5.47548226 4.33350807
 2.22439138 0.76587695 0.20904208 0.38364861 1.43072647 4.12231122]",1
"[4.61375954 0.71834836 1.58712278 2.81438466 2.48411732 1.87438953
 0.67252287 2.3202613  0.95555457 0.38364861 1.09202742 6.64620089]",1
"[ 8.36299705  4.11454261  5.2104842  11.65685601  6.00188953  4.83975825
  5.38303944  7.18388712  0.33566322  0.          3.3790287   0.80218345]",1
"[6.53789572 1.65574144 1.2494947  5.64381611 5.21939238 2.01685459
 2.22251908 2.81365727 0.95555457 1.29121779 1.70257949 4.18121215]",1
"[ 7.94845025  2.64584566  3.79169832 11.38758002  8.81137706  7.40059807
  8.54377264 10.16577933  1.26389386  1.3284988   2.54703668  1.26069748]",1
"[4.9210932  1.31262362 0.10595405 1.32690032 2.82430105 1.70894658
 0.19513228 1.2802424  1.19734736 1.29121779 1.64192076 0.57588711]",1
"[0.05596185 0.79563471 0.10595405 1.66175598 1.48859438 1.37813283
 0.93774118 0.7735284  0.20904208 1.29121779 0.90566    1.1261314 ]",1
"[2.42899556 3.78086332 3.97551078 2.29233949 1.50277056 1.08098571
 0.61412734 0.78085595 0.95555457 1.29121779 1.61709389 1.39775827]",1
"[1.82510132 2.45880117 3.9609895  6.0130399  0.78249714 2.82290366
 3.16052035 4.37022985 1.29121779 1.29121779 1.6764492  3.3790287 ]",1
"[0.41454679 1.46869695 1.41878588 0.26927599 2.80948753 2.56083982
 3.1607332  2.98189222 0.92823064 1.3284988  0.83199202 0.45851402]",1
"[13.28409024  5.42716623  5.31643825 10.32995569  8.82619058  6.54870483
  5.57817172  5.90364472  1.53301058  1.29121779  1.73710794  0.22629635]",1
"[8.30703519 4.91017732 5.31643825 9.99510003 7.49048391 6.21789108
 6.32078061 7.95741552 0.54470529 1.29121779 2.4733687  0.32394794]",1
"[5.93400149 0.33367929 1.23497342 9.36451652 4.49911897 3.75877254
 4.7689121  6.40303117 1.29121779 1.29121779 4.99612259 2.19994173]",1
"[1.41055453 0.99010422 2.54220362 5.74376391 3.59198467 5.38374348
 6.32125356 7.35212206 2.21944842 2.61971659 0.84445719 2.92051468]",1
"[11.45898892  2.96836506  1.35544875  4.31691579  8.04369344  3.72580117
  2.41765136  1.53341487  0.24179279  0.          0.06065874  3.60532504]",1
"[6.48193387 2.45137614 1.35544875 3.98206013 6.70798676 3.39498742
 3.16026026 3.58718567 0.74651249 0.         0.7969195  3.05508075]",1
"[4.10890016 2.12512188 2.72601608 3.35147662 3.71662183 0.93586888
 1.60839175 2.03280132 0.         0.         3.31967338 5.57897043]",1
"[12.86954345  3.95846928  3.89765237 10.06067969 11.63567811  9.10954466
  8.73890492  8.88553693  2.46124122  2.61971659  0.90511592  0.68481037]",1
"[ 7.8924884   3.44148037  3.89765237  9.72582403 10.29997144  8.7787309
  9.48151382 10.93930773  1.47293593  2.61971659  1.64137668  0.13456608]",1
"[5.5194547  1.13501766 0.18381246 9.09524053 7.3086065  6.31961236
 7.9296453  9.38492338 2.21944842 2.61971659 4.16413057 2.65845575]",1
"[4.97705505 0.51698891 0.         0.33485566 1.33570667 0.33081376
 0.7426089  2.0537708  0.98830528 0.         0.73626076 0.55024429]",1
"[7.35008876 5.09348694 4.08146483 0.96543917 4.32707161 2.78993229
 0.80925962 0.49938645 0.24179279 0.         3.25901465 1.97364538]",1
"[2.37303371 4.57649803 4.08146483 0.63058351 2.99136494 2.45911854
 1.55186852 1.55438435 0.74651249 0.         2.52275388 2.52388967]",1
"[0.29298004 0.17970997 1.04554671 2.84315692 1.3564302  2.69025477
 3.1618971  2.16053393 1.9720483  0.93939051 0.10073029 0.2244735 ]",1
"[8.20255261 1.79205359 0.99930192 1.47436564 7.12536434 2.58778469
 0.1780881  1.49272045 0.         0.93939051 1.4301941  3.13360067]",1
"[3.41052551 1.96261404 0.9992751  0.01537007 2.0733719  1.34418169
 1.27001118 0.66127701 0.98374302 0.93939051 0.79653755 0.89776442]",1
"[0.78656526 0.78001934 0.9992751  0.         0.74843904 1.34892757
 0.         0.74081703 0.98374302 0.93939051 0.74736381 0.74927919]",1
"[2.97353291 0.78001934 0.         2.82842712 2.0733719  1.34418169
 0.94202468 0.67217028 0.90098049 0.28614529 0.66325379 0.76398407]",1
"[2.97353291 0.78001934 0.         2.82842712 2.0733719  1.34418169
 0.94202468 0.67217028 0.90098049 0.28614529 0.66325379 0.76398407]",1
"[1.05326903 0.98166334 0.04711534 2.84315692 0.05728071 0.45472117
 1.27957036 1.41209489 1.22553581 0.93939051 0.73213749 0.13728003]",1
"[1.62517967 0.34102343 0.         5.67099497 4.23691901 4.10529032
 4.10701494 4.45346997 0.98374302 0.93939051 2.52919648 2.4418298 ]",1
"[2.46357713 1.96531169 2.04403499 5.67099497 4.23591171 0.8735745
 0.34273779 0.74081703 0.98374302 0.93939051 2.8248894  0.46818442]",1
"[2.65282651 2.83249354 3.96227758 3.19571825 0.86120592 1.82518326
 1.04430118 0.41019397 0.98374302 0.         3.28301054 2.172115  ]",1
"[7.90957257 1.97176356 0.04624479 1.36879127 8.48179453 5.27803946
 2.98380899 3.65325438 1.9720483  0.         1.53092438 3.35807417]",1
"[3.11754546 1.78290407 2.04482181 2.82778685 3.42980209 4.03443647
 4.43190828 2.82181094 0.98830528 0.         0.69580726 1.12223792]",1
"[0.49358521 0.60030936 2.04482181 2.84315692 0.60799116 1.34132721
 3.1618971  2.90135096 0.98830528 0.         0.64663353 0.52480569]",1
"[2.68055287 0.60030936 1.04554671 0.01472979 3.42980209 4.03443647
 4.10392178 1.48836365 1.07106781 1.22553581 0.76398407 0.98845758]",1
"[2.68055287 0.60030936 1.04554671 0.01472979 3.42980209 4.03443647
 4.10392178 1.48836365 1.07106781 1.22553581 0.76398407 0.98845758]",1
"[0.76028899 0.80195337 0.99843137 0.         1.41371091 2.23553361
 1.88232674 0.74843904 0.74651249 0.         0.83286778 0.36175353]",1
"[1.91815972 0.16131346 1.04554671 2.82783805 2.88048881 1.41503554
 0.94511784 2.29293604 0.98830528 0.         2.62992676 2.21735629]",1
"[2.17059709 2.14502166 0.99848828 2.82783805 5.59234191 3.56382927
 2.81915931 2.90135096 0.98830528 0.         2.92561969 0.24371091]",1
"[2.94580655 3.01220352 2.91673087 0.35256134 0.49522428 0.86507152
 2.11759592 1.75033996 0.98830528 0.93939051 3.18228026 2.3965885 ]",1
"[4.79202711 3.75466764 1.99857702 1.45899557 5.05199244 1.243603
 1.44809929 0.83144345 0.98374302 0.         2.22673165 2.23583625]",1
"[7.41598736 2.57207293 1.99857702 1.47436564 7.87380337 3.93671225
 0.1780881  0.75190342 0.98374302 0.         2.17755791 3.88287986]",1
"[5.2290197  2.57207293 0.99930192 1.35406148 5.05199244 1.243603
 1.12011279 2.16489073 0.90098049 1.22553581 0.76694031 2.3696166 ]",1
"[5.2290197  2.57207293 0.99930192 1.35406148 5.05199244 1.243603
 1.12011279 2.16489073 0.90098049 1.22553581 0.76694031 2.3696166 ]",1
"[7.14928358 2.77371693 0.95218658 1.36879127 7.06808362 3.04250585
 1.10148226 2.90481534 1.22553581 0.         0.6980566  2.99632064]",1
"[ 9.82773229  2.13307702  0.99930192  4.19662933 11.36228334  6.693075
  3.92892684  5.94619042  0.98374302  0.          1.09900238  5.57543046]",1
"[5.73897548 0.1732581  1.04473307 4.19662933 2.88945262 1.71421019
 0.16464968 0.75190342 0.98374302 0.         1.3946953  3.60178508]",1
"[10.85537912  1.04043995  2.96297566  1.72135261  7.98657025  4.41296794
  0.86621307  1.90291442  0.98374302  0.93939051  4.71320464  0.96148567]",1
"[2.62396025 1.18259471 0.         0.01537007 2.82181094 2.69310926
 1.27001118 0.07954002 0.         0.         0.04917374 1.64704361]",1
"[0.4369926  1.18259471 0.9992751  2.81305705 0.         0.
 0.3279865  1.33344728 0.08276253 1.22553581 1.45979134 0.13378035]",1
"[0.4369926  1.18259471 0.9992751  2.81305705 0.         0.
 0.3279865  1.33344728 0.08276253 1.22553581 1.45979134 0.13378035]",1
"[2.35725648 0.9809507  1.04639043 2.82778685 2.01609118 1.79890286
 2.54958154 2.0733719  0.24179279 0.         1.52867504 0.76048439]",1
"[5.03570518 1.62159062 0.9992751  5.6556249  6.31029091 5.44947201
 5.37702612 5.11474697 0.         0.         3.32573403 3.33959422]",1
"[0.94694838 3.92792574 3.04331009 5.6556249  2.16253981 0.47060719
 1.61274897 0.07954002 0.         0.         3.62142695 1.36594884]",1
"[6.06335202 4.79510759 4.96155267 3.18034818 2.93457781 3.16936495
 2.31431236 1.07147097 0.         0.93939051 2.48647299 1.27435058]",1
"[2.18696765 0.         0.9992751  2.82842712 2.82181094 2.69310926
 0.94202468 1.41298731 0.08276253 1.22553581 1.4106176  1.51326326]",1
"[2.18696765 0.         0.9992751  2.82842712 2.82181094 2.69310926
 0.94202468 1.41298731 0.08276253 1.22553581 1.4106176  1.51326326]",1
"[0.26670377 0.201644   1.04639043 2.84315692 0.80571975 0.8942064
 1.27957036 2.15291192 0.24179279 0.         1.47950131 0.88655922]",1
"[2.41174493 0.43899591 0.9992751  5.67099497 3.48847997 2.75636275
 4.10701494 5.194287   0.         0.         3.27656029 1.69255061]",1
"[1.67701188 2.74533103 3.04331009 5.67099497 4.98435075 2.22250206
 0.34273779 0.         0.         0.         3.57225321 0.28109478]",1
"[3.43939177 3.61251288 4.96155267 3.19571825 0.11276688 0.47625569
 1.04430118 1.151011   0.         0.93939051 2.53564673 2.92139419]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1
"[1.92026388 0.201644   0.04711534 0.01472979 2.01609118 1.79890286
 2.22159504 0.73992461 0.32455532 1.22553581 0.06888371 0.62670405]",1
"[4.59871258 0.43899591 0.         2.84256785 6.31029091 5.44947201
 5.04903963 3.78129969 0.08276253 1.22553581 1.86594269 3.20581387]",1
"[0.50995578 2.74533103 2.04403499 2.84256785 2.16253981 0.47060719
 1.28476247 1.41298731 0.08276253 1.22553581 2.16163561 1.23216849]",1
"[5.62635942 3.61251288 3.96227758 0.36729113 2.93457781 3.16936495
 1.98632586 0.26197631 0.08276253 0.28614529 3.94626433 1.40813092]",1
"[1.92026388 0.201644   0.04711534 0.01472979 2.01609118 1.79890286
 2.22159504 0.73992461 0.32455532 1.22553581 0.06888371 0.62670405]",1
"[4.59871258 0.43899591 0.         2.84256785 6.31029091 5.44947201
 5.04903963 3.78129969 0.08276253 1.22553581 1.86594269 3.20581387]",1
"[0.50995578 2.74533103 2.04403499 2.84256785 2.16253981 0.47060719
 1.28476247 1.41298731 0.08276253 1.22553581 2.16163561 1.23216849]",1
"[5.62635942 3.61251288 3.96227758 0.36729113 2.93457781 3.16936495
 1.98632586 0.26197631 0.08276253 0.28614529 3.94626433 1.40813092]",1
"[2.6784487  0.64063991 0.04711534 2.82783805 4.29419972 3.65056915
 2.82744458 3.04137508 0.24179279 0.         1.79705898 2.57910982]",1
"[1.4103081  2.94697503 1.99691966 2.82783805 4.178631   1.32829567
 0.93683257 2.15291192 0.24179279 0.         2.09275191 0.60546444]",1
"[3.70609554 3.81415688 3.91516224 0.35256134 0.91848663 1.37046209
 0.23526918 1.00190092 0.24179279 0.93939051 4.01514804 2.03483497]",1
"[4.0887568  2.30633512 2.04403499 0.         8.47283072 4.97886481
 3.76427716 5.194287   0.         0.         0.29569292 1.97364538]",1
"[1.02764684 3.17351697 3.96227758 2.47527672 3.37571309 2.28010706
 3.06271377 4.043276   0.         0.93939051 5.81220702 4.61394479]",1
"[5.11640364 0.86718185 1.91824258 2.47527672 5.09711763 2.69875775
 0.70156339 1.151011   0.         0.93939051 6.10789994 2.64029941]",1
"[4.69152137 1.69150451 0.99848828 0.68835039 3.12274089 0.35404855
 0.98335538 0.01963807 0.20904208 0.95555457 1.52649792 1.44494282]",1
"[2.63454638 1.23210786 0.04540579 0.72554984 2.98026927 0.51271425
 1.57428265 0.69231168 0.         0.         2.27050834 1.27983059]",1
"[2.51490737 1.22346853 0.04540579 0.68835039 1.57492233 0.51271425
 0.30427147 0.         1.17514344 1.29121779 1.22736322 1.78107003]",1
"[0.79453504 0.68825989 0.24454736 0.73252061 0.16915189 0.849993
 0.95518779 0.01963807 0.         0.24179279 0.7693768  0.03212463]",1
"[2.51490737 0.96536091 1.99713536 0.68835039 2.35235885 0.35404855
 1.25424023 0.7310391  0.         0.         2.9377121  0.03212463]",1
"[1.74184079 0.25491676 0.95394549 0.73252061 1.57492233 0.35404855
 1.25424023 0.7310391  0.         0.24179279 2.1784941  0.77773907]",1
"[0.94540022 1.23210786 0.99854216 2.21758943 0.16915189 0.51271425
 1.25424023 1.47096371 0.         0.95555457 0.7693768  0.69888572]",1
"[3.14849985 0.49328665 0.04540579 0.02976467 2.35235885 0.35404855
 1.57428265 0.7310391  0.98830528 0.24179279 0.17270263 2.1288419 ]",1
"[2.98792781 1.69150451 0.04540579 0.02976467 4.55873609 2.52898219
 1.242511   2.09486452 0.         0.24179279 2.0257106  0.12830033]",1
"[6.10026119 0.7147075  1.99713536 0.73252061 4.99971953 3.7192781
 0.64306045 0.72176547 1.07106781 0.24179279 2.3874386  7.16262005]",1
"[2.05697499 2.92361237 0.95308249 1.41390023 0.14247162 0.8667628
 0.59092727 0.71194975 0.20904208 0.95555457 0.74401042 2.72477341]",1
"[2.17661399 0.46803598 0.95308249 0.         1.54781857 0.8667628
 0.67908391 0.01963807 0.96610136 0.33566322 2.75386114 0.33612721]",1
"[3.89698633 1.00324462 1.24303564 0.04417022 2.953589   1.20404156
 1.93854318 0.         0.20904208 1.19734736 0.75712112 1.41281819]",1
"[2.17661399 2.65686542 2.99562364 0.         0.77038204 0.
 0.27088485 0.75067717 0.20904208 0.95555457 1.41121417 1.41281819]",1
"[2.94968057 1.43658775 1.95243377 0.04417022 1.54781857 0.
 0.27088485 0.75067717 0.20904208 1.19734736 0.65199618 0.66720375]",1
"[5.63692158 2.92361237 1.99703044 1.52923904 2.953589   0.8667628
 0.27088485 1.49060178 0.20904208 0.         0.75712112 2.14382854]",1
"[1.54302152 1.19821786 0.95308249 0.71811506 0.77038204 0.
 0.59092727 0.75067717 1.19734736 1.19734736 1.35379529 0.68389908]",1
"[1.70359355 0.         0.95308249 0.71811506 1.4359952  2.88303074
 2.22586639 2.07522646 0.20904208 1.19734736 0.49921268 1.31664249]",1
"[1.40873982 2.40621201 2.99562364 0.04417022 1.87697864 4.07332665
 1.62641583 0.7021274  1.28010989 1.19734736 3.91393652 5.71767723]",1
"[0.11963901 2.45557639 0.         1.41390023 1.40534695 0.
 1.27001118 0.69231168 1.17514344 1.29121779 3.49787156 3.06090063]",1
"[1.84001134 1.92036775 0.28995315 1.45807045 2.81111739 0.33727875
 2.52947045 0.71194975 0.         0.24179279 1.50113154 1.31195522]",1
"[0.11963901 0.26674695 2.04254115 1.41390023 0.62791043 0.8667628
 0.32004242 0.03872742 0.         0.         0.66720375 1.31195522]",1
"[0.89270559 1.48702462 0.99935128 1.45807045 1.40534695 0.8667628
 0.32004242 0.03872742 0.         0.24179279 0.09201424 2.05756966]",1
"[3.5799466  0.         1.04394795 2.94313928 2.81111739 0.
 0.32004242 0.77865203 0.         0.95555457 1.50113154 0.58094487]",1
"[0.51395347 1.72539451 0.         0.69578517 0.62791043 0.8667628
 0.         0.03872742 0.98830528 0.24179279 2.09780571 3.4086725 ]",1
"[0.35338143 2.92361237 0.         0.69578517 1.57846682 2.01626794
 2.81679366 2.78717621 0.         0.24179279 0.24479774 1.40813092]",1
"[3.46571481 0.51740036 2.04254115 1.45807045 2.01945026 3.20656385
 2.2173431  1.41407715 1.07106781 0.24179279 4.65794694 8.44245064]",1
"[1.72037233 0.53520864 0.28995315 0.04417022 1.40577044 0.33727875
 1.25945927 0.01963807 1.17514344 1.53301058 1.99674002 1.7489454 ]",1
"[0.         2.18882944 2.04254115 0.         0.77743652 0.8667628
 0.94996876 0.7310391  1.17514344 1.29121779 4.16507532 1.7489454 ]",1
"[0.77306658 0.96855177 0.99935128 0.04417022 0.         0.8667628
 0.94996876 0.7310391  1.17514344 1.53301058 3.40585732 1.00333097]",1
"[3.46030759 2.45557639 1.04394795 1.52923904 1.40577044 0.
 0.94996876 1.47096371 1.17514344 0.33566322 1.99674002 2.47995576]",1
"[0.63359248 0.73018188 0.         0.71811506 0.77743652 0.8667628
 1.27001118 0.7310391  2.16344872 1.53301058 1.40006585 0.34777187]",1
"[0.47302044 0.46803598 0.         0.71811506 2.98381377 2.01626794
 1.54678248 2.09486452 1.17514344 1.53301058 3.25307382 1.6527697 ]",1
"[3.58535382 1.93817603 2.04254115 0.04417022 3.42479721 3.20656385
 0.94733192 0.72176547 2.24621125 1.53301058 1.16007538 5.38155001]",1
"[1.72037233 1.6536208  1.752588   0.04417022 2.18320696 1.20404156
 2.20942802 0.75067717 0.         0.24179279 2.16833529 0.        ]",1
"[0.94730575 0.43334313 0.70939813 0.         1.40577044 1.20404156
 2.20942802 0.75067717 0.         0.         1.4091173  0.74561443]",1
"[1.73993526 1.92036775 0.7539948  1.48506882 0.         0.33727875
 2.20942802 1.49060178 0.         1.19734736 0.         0.73101035]",1
"[2.35396481 0.19497324 0.28995315 0.76228528 2.18320696 1.20404156
 2.52947045 0.75067717 0.98830528 0.         0.59667417 2.09671727]",1
"[2.19339278 1.00324462 0.28995315 0.76228528 4.3895842  1.67898919
 0.28732321 2.07522646 0.         0.         1.2563338  0.0961757 ]",1
"[5.30572615 1.4029674  1.752588   0.         4.83056764 2.86928509
 0.31212734 0.7021274  1.07106781 0.         3.1568154  7.13049541]",1
"[0.77306658 1.22027767 1.04318987 0.04417022 0.77743652 0.
 0.         0.         0.         0.24179279 0.759218   0.74561443]",1
"[3.46030759 0.26674695 0.9985932  1.52923904 2.18320696 0.8667628
 0.         0.73992461 0.         0.95555457 2.16833529 0.73101035]",1
"[0.63359248 1.45864756 2.04254115 0.71811506 0.         0.
 0.32004242 0.         0.98830528 0.24179279 2.76500946 2.09671727]",1
"[0.47302044 2.65686542 2.04254115 0.71811506 2.20637724 2.88303074
 2.49675123 2.82590362 0.         0.24179279 0.9120015  0.0961757 ]",1
"[3.58535382 0.2506534  0.         0.04417022 2.64736068 4.07332665
 1.89730068 1.45280457 1.07106781 0.24179279 5.32515069 7.13049541]",1
"[2.68724101 1.48702462 0.04459667 1.48506882 1.40577044 0.8667628
 0.         0.73992461 0.         1.19734736 1.4091173  1.47662479]",1
"[1.40665906 0.23836989 0.99935128 0.76228528 0.77743652 0.
 0.32004242 0.         0.98830528 0.         2.00579147 1.35110284]",1
"[1.24608702 1.43658775 0.99935128 0.76228528 2.98381377 2.88303074
 2.49675123 2.82590362 0.         0.         0.1527835  0.64943873]",1
"[4.3584204  0.96962426 1.04318987 0.         3.42479721 4.07332665
 1.89730068 1.45280457 1.07106781 0.         4.5659327  6.38488098]",1
"[4.09390007 1.72539451 1.04394795 2.24735411 2.18320696 0.8667628
 0.32004242 0.73992461 0.98830528 1.19734736 0.59667417 2.82772763]",1
"[3.93332803 2.92361237 1.04394795 2.24735411 4.3895842  2.01626794
 2.49675123 3.56582824 0.         1.19734736 1.2563338  0.82718605]",1
"[7.04566141 0.51740036 0.9985932  1.48506882 4.83056764 3.20656385
 1.89730068 2.19272918 1.07106781 1.19734736 3.1568154  7.86150577]",1
"[0.16057203 1.19821786 0.         0.         2.20637724 2.88303074
 2.81679366 2.82590362 0.98830528 0.         1.85300797 2.00054157]",1
"[2.95176134 1.20799415 2.04254115 0.76228528 2.64736068 4.07332665
 2.2173431  1.45280457 0.08276253 0.         2.56014123 5.03377814]",1
"[3.11233338 2.40621201 2.04254115 0.76228528 0.44098344 1.19029591
 0.59945055 1.37309905 1.07106781 0.         4.4131492  7.03431971]",1
"[0.75804703 0.25932235 0.99241182 5.43983884 2.82842712 1.83121424
 3.1619925  5.62809369 0.         0.74651249 1.34492894 0.25860553]",1
"[1.35984083 3.41773774 1.78326931 4.90062433 2.11706082 0.
 2.21662545 5.7606015  0.98830528 0.         0.6435429  0.53577409]",1
"[1.45472278 2.67836121 2.2375195  4.97835003 3.49626366 2.03687873
 2.18436925 3.84274989 1.19734736 0.95555457 1.81800672 2.93555087]",1
"[1.4131884  1.93817603 1.2659063  1.32562139 1.39738007 1.41145898
 2.46467056 3.0364086  0.         0.         2.75877722 0.55832747]",1
"[1.3439105  2.45557639 1.87608395 6.39105032 2.75948209 2.74117545
 3.48150643 5.10914402 0.98830528 0.         2.75877722 0.25860553]",1
"[0.75804703 1.93817603 1.12090861 5.75341098 3.53116922 2.23201101
 3.75877254 5.19122162 0.08276253 0.24179279 2.75877722 0.95117205]",1
"[1.4131884  1.48598153 0.13044966 2.15278899 0.14781943 0.18564035
 0.23669938 0.87612258 0.         0.95555457 2.05037154 0.70031121]",1
"[ 4.23931443  0.96855177  0.13044966  7.7230161   9.82098805  5.88258016
  5.98316392 10.84134155  0.          0.          2.04381466  0.83201622]",1
"[2.14419526 0.         1.69671689 7.7230161  5.49391644 4.54855741
 5.62186419 7.3399592  0.08276253 0.24179279 6.98662905 5.00492846]",1
"[2.11788787 3.15841539 2.77568113 0.5392145  0.71136631 1.83121424
 0.94536705 0.13250781 0.98830528 0.74651249 1.98847184 0.27716856]",1
"[0.69667575 2.41903885 3.22993132 0.46148881 0.66783653 0.20566449
 0.97762325 1.7853438  1.19734736 0.20904208 0.47307777 3.1941564 ]",1
"[2.17123543 1.67885368 2.25831813 4.11421745 1.43104705 0.41975525
 0.69732194 2.59168509 0.         0.74651249 1.41384827 0.816933  ]",1
"[0.58586347 2.19625404 2.86849577 0.95121148 0.06894504 0.90996121
 0.31951393 0.51894967 0.98830528 0.74651249 1.41384827 0.        ]",1
"[0.         1.67885368 2.11332044 0.31357214 0.70274209 0.40079677
 0.59678004 0.43687208 0.08276253 0.98830528 1.41384827 1.20977759]",1
"[2.17123543 1.22665918 1.12286149 3.28704985 2.97624656 2.01685459
 2.92529312 4.75197111 0.         0.20904208 3.39530048 0.95891675]",1
"[3.4812674  0.70922942 1.12286149 2.28317727 6.99256092 4.05136592
 2.82117142 5.21324786 0.         0.74651249 0.69888572 0.57341069]",1
"[1.38614823 0.25932235 0.70430507 2.28317727 2.66548931 2.71734318
 2.45987169 1.7118655  0.08276253 0.98830528 5.6417001  5.26353399]",1
"[2.81456362 0.73937653 0.45425019 0.07772569 1.37920284 2.03687873
 0.0322562  1.91785161 0.20904208 0.95555457 2.46154962 3.47132496]",1
"[0.05334756 1.4795617  0.51736301 3.57500294 0.71968075 1.41145898
 0.24804511 2.7241929  0.98830528 0.         3.40232012 1.09410156]",1
"[2.70375133 0.96216135 0.09281464 1.49042598 0.64242127 2.74117545
 1.26488098 0.65145748 0.         0.         3.40232012 0.27716856]",1
"[2.11788787 1.4795617  0.6623607  0.85278664 1.4141084  2.23201101
 1.54214709 0.56937989 1.07106781 0.24179279 3.40232012 1.48694614]",1
"[0.05334756 1.93175621 1.65281965 2.74783534 2.26488025 0.18564035
 1.97992607 4.88447892 0.98830528 0.95555457 1.40682863 1.2360853 ]",1
"[5.59915527 2.44918597 1.65281965 2.82239177 7.70392723 5.88258016
 3.76653847 5.08074005 0.98830528 0.         2.68735757 0.29624213]",1
"[3.50403609 3.41773774 3.4799862  2.82239177 3.37685562 4.54855741
 3.40523874 1.57935769 1.07106781 0.24179279 7.63017195 5.54070255]",1
"[2.86791118 0.74018517 0.9716132  3.65272864 2.09888359 0.62541975
 0.28030131 0.80634129 1.19734736 0.95555457 0.9407705  2.3772234 ]",1
