inputs,label
"[ 5.81170381  5.20989121  4.57571838  7.06790191  2.76037207  0.9470533
  4.29445725  6.85926142  0.28614529  2.20144969 10.50934999  0.50875452]",1
"[ 1.17678872  4.71487764  4.70329817  1.28255996  0.80504981  2.44453487
  3.65114722  3.01656619  0.28614529  1.32455532 10.10978486  5.23045376]",1
"[7.11233406 3.29045791 5.54059405 3.88655398 7.14355643 2.51546762
 1.57301861 1.9783337  0.28614529 0.49360343 2.25883373 5.06623162]",1
"[ 2.22514354  0.5234362   3.47076812 13.71573818  0.91621213  0.1301203
  5.876281   11.80675908  1.26205918  3.16227766  2.94848517 10.29822128]",1
"[6.31649256 1.72873436 1.84052062 3.50770351 5.12820725 4.43837643
 1.57301861 1.25526508 0.93939051 1.22553581 3.98345626 6.08884857]",1
"[ 1.61717654  4.51491443  4.45606542 14.16177369  1.30960031  1.08903705
  3.93523917 10.72771915  0.69759772  2.20144969  2.20862928 15.29822128]",1
"[8.0662855  0.39190259 2.57798338 3.71297806 9.65273731 2.39145205
 1.88475801 2.26016208 0.38516481 0.93939051 7.55755786 6.10241565]",1
"[9.40066778 5.18699178 4.71487764 4.40176582 6.11882718 5.12930428
 1.06205742 1.83344082 0.69759772 1.85241937 6.52572657 5.49923141]",1
"[5.58581032 0.12975001 2.54142519 1.27020623 2.74818962 4.20980378
 2.7600193  2.08423812 0.28614529 0.49360343 2.48052039 2.49471278]",1
"[0.41298571 1.59259029 0.41817294 5.4780536  0.80504981 0.26191065
 2.12022284 4.40434389 0.28614529 0.93939051 2.29963262 3.36650908]",1
"[12.63856854  3.47076812  1.13445872  2.66125277 10.829319    2.60438561
  0.29594038  2.27609046  2.22288715  1.22553581  4.72308292  1.72029089]",1
"[8.47807663 6.17226045 7.7028174  6.49688975 5.64338583 6.09382932
 6.37444518 5.33315592 0.28614529 0.93939051 1.08556912 3.27550574]",1
"[0.99125094 1.64157412 2.63884146 2.66904682 0.82683499 2.08095541
 1.16789971 1.3133405  0.         1.22553581 2.20862928 1.10253628]",1
"[3.50770351 1.15245739 2.13711289 0.         2.17147721 3.50029168
 1.88475801 0.77119961 0.         0.93939051 5.11640177 0.19687629]",1
"[ 8.94125988  3.29045791  3.63623842 10.57045417  5.27766238  1.97393213
  4.65840249  7.44470861  0.69759772  1.85241937 10.10978486  2.50465627]",1
"[6.2885732  3.68370969 1.84052062 5.7428322  4.43163929 3.52953945
 0.95309062 4.40434389 0.38516481 2.71900404 5.33684525 5.49923141]",1
"[ 7.80039729  7.66492452  8.32114126 10.3234453   8.58989463  6.90599465
  6.65486934  9.05921971  1.38516481  3.16227766  0.12635032  6.08884857]",1
"[3.48806544 6.47364199 6.57365439 5.14897326 1.33484607 2.01984215
 1.78116497 2.58662985 1.38516481 0.93939051 0.9347887  3.89728672]",1
"[23.71708362 17.0932098  15.38397536 18.91570513 21.28837944 14.5512078
 12.25537501 15.62037195  3.38516481  3.16227766 12.65201511 10.7380015 ]",1
"[2.15459822 4.81895352 5.67671199 0.80840697 0.64531899 0.3112704
 1.48999819 0.8618769  0.         0.24179279 3.60072466 0.2556434 ]",1
"[0.08427128 1.72873436 1.84052062 5.14897326 1.37268459 3.05853229
 3.89380604 4.09348217 0.         0.         1.91858911 2.16083915]",1
"[1.38016507 7.62695416 8.62487923 2.92032176 4.08311669 1.14607718
 1.78116497 0.72266392 1.26205918 0.49360343 0.20177592 0.19687629]",1
"[2.15459822 2.13711289 3.7192781  2.82739391 2.51603209 2.85038593
 3.16100911 2.34201247 0.28614529 0.         4.10258357 1.5916821 ]",1
"[ 6.33509742  7.52923188  6.12743812  8.44603474  3.48481771  0.21263088
  6.89316245  9.9311816   0.44578709  1.32455532 11.51791578  5.06623162]",1
"[9.58514845 5.46099715 3.63623842 5.3133474  6.3098268  5.17117336
 0.06253057 4.61295999 0.28614529 2.20144969 7.29542925 8.21021379]",1
"[1.41283898 0.35253102 0.9874385  0.         0.4862631  0.3112704
 0.17259345 0.83663114 0.         0.93939051 0.61810975 2.62665318]",1
"[10.20449533  1.52923188  2.05083106  1.69946315  7.19788222  5.72482615
  2.97540778  1.26543544  0.44578709  0.24179279  3.1023415   3.89728672]",1
"[2.16878881 3.12250056 3.95563875 4.92045803 2.1635957  1.8833632
 2.79833114 3.66311766 0.28614529 2.20144969 2.48052039 1.09078441]",1
"[3.18270091 4.2492506  5.63138602 0.29366759 2.0229093  3.76262742
 2.52878868 0.03705681 0.         0.49360343 3.87776452 1.95298622]",1
"[5.65179523 1.97672871 3.30242903 0.         2.82123014 1.63526554
 0.         0.         0.93939051 0.         4.31854764 3.16227766]",1
"[5.65179523 5.81241153 4.94581857 5.58819012 3.91351625 2.21804511
 1.27736732 4.22451478 0.         2.20144969 2.23141548 8.09357075]",1
"[8.47807663 3.7192781  4.28434853 2.13583472 6.3098268  4.25277509
 0.61990433 1.40860827 0.93939051 1.22553581 7.73597751 2.49471278]",1
"[3.80137109 3.29045791 3.57682396 3.1296527  2.72381387 1.97393213
 0.17259345 1.87229389 0.28614529 1.85241937 2.20862928 4.77993675]",1
"[ 4.20001519 11.25849891 12.01685412 10.6884757   0.          2.21804511
  4.816462    6.55078045  1.38516481  0.          2.74912213  3.90794245]",1
"[ 7.13826866  2.54142519  1.34129035 11.10671081  4.34963177  4.25277509
  2.67852828 10.91328324  0.93939051  2.20144969  7.20274111 12.29822128]",1
"[4.97866722 4.48269507 7.7028174  5.14897326 5.75705165 6.6605861
 6.64742751 5.86508264 0.28614529 0.         1.08556912 1.09078441]",1
"[0.74275551 0.36220755 1.72873436 1.35310529 0.91621213 1.89727165
 1.57301861 0.34455488 0.         0.93939051 1.12200769 2.49471278]",1
"[6.2885732  3.68370969 3.57682396 1.28255996 3.32892466 1.52676108
 0.6960914  1.51117246 0.69759772 0.38364861 6.67767464 1.25659072]",1
"[9.30379561 5.26708733 5.9364385  0.46906279 6.26495938 5.10136434
 2.00276308 0.03705681 0.93939051 0.93939051 5.77201464 6.43025902]",1
"[ 0.43032165  3.29975733  3.45648532 14.13458733  1.57325994  5.06322635
 10.36605747 11.45985665  0.38516481  1.32455532 10.10978486  2.16083915]",1
"[7.80318228 4.71487764 4.2492506  6.33312007 5.75705165 2.93974933
 2.22095312 5.80440975 0.93939051 2.32455532 6.67767464 2.45090196]",1
"[6.65964633 4.61055033 5.54059405 0.06867369 3.11210365 3.99414835
 2.17900571 0.77119961 0.38516481 0.93939051 3.60072466 6.08884857]",1
"[ 6.2885732  12.53903486 12.79325435  6.27007227  2.85770178  3.55876224
  3.03262075  2.95673004  0.91302885  1.22553581  2.20862928  1.12146835]",1
"[6.31401322 0.14323233 1.64157412 0.48333329 5.4859405  1.55528374
 0.33031402 1.05173566 2.22288715 0.93939051 1.28399401 0.29822128]",1
"[9.94029318 8.63790034 7.45464328 6.33312007 7.87456679 6.50963135
 5.02726658 4.99156095 1.38516481 0.93939051 2.03127691 5.17360948]",1
"[ 4.0545279   6.70665987  9.99571514 14.06867369  2.20853402  5.3242767
  9.44739247  9.75966147  0.44578709  0.          1.91022473  6.10241565]",1
"[1.38016507 0.14323233 0.45761251 4.70362899 2.05303757 1.52096383
 2.33890483 4.10053872 0.28614529 1.85241937 0.79520161 4.706961  ]",1
"[2.14669711 1.15245739 1.64157412 0.72176547 1.41020161 0.
 0.         0.         0.91302885 0.93939051 1.28399401 1.4445004 ]",1
"[6.60695954 1.13445872 1.34129035 0.01963807 6.98342775 2.39145205
 0.18833027 1.56255597 1.26205918 2.20144969 4.95825986 0.29822128]",1
"[0.58679273 2.96593059 4.70329817 3.55720459 0.29918332 1.10477386
 2.93243647 1.99011391 1.26205918 1.22553581 2.51843239 0.19687629]",1
"[7.89364394 5.91391392 7.7028174  0.68262529 4.85092978 5.10136434
 2.57226239 0.72266392 0.69759772 0.93939051 3.7076661  7.49372747]",1
"[7.11233406 5.57699972 5.22922785 6.88589522 6.397942   5.61579513
 6.32107938 6.2545939  0.28614529 0.93939051 0.48769886 4.90214323]",1
"[ 2.78593804  4.73651254  5.22922785 10.22506144  2.17147721  1.10477386
  2.52521268  6.02150593  0.          0.          5.4562737  13.59352137]",1
"[4.28431359 2.24922757 0.35253102 1.25235692 3.28837944 1.55528374
 1.08239254 1.56255597 1.26205918 0.24179279 0.61810975 0.29822128]",1
"[9.14491969 9.38317633 9.58128698 2.10639611 4.98979058 4.7925724
 2.52878868 1.55204643 0.         0.93939051 4.69002831 3.36650908]",1
"[0.28381896 4.85358992 7.57268961 4.67442878 0.         1.52676108
 3.94955552 4.81706904 0.61483519 0.49360343 2.20862928 1.99646685]",1
"[0.74275551 4.10856959 4.94581857 1.25235692 1.41020161 0.94358581
 1.8698727  2.17147721 1.26205918 2.20144969 3.62215214 1.21503212]",1
"[ 4.23797704  6.89546132  7.32594512 16.39149423  4.34725394  3.38103517
  7.86990146 14.45985665  1.38516481  2.20144969  2.90433407 10.06667507]",1
"[7.72475632 1.10768474 0.26082177 5.32430931 8.45551166 5.6757233
 4.43945763 6.2545939  2.22288715 1.85241937 3.5675885  3.09461797]",1
"[5.00728411 6.54034162 8.14467996 2.32278151 3.77110225 3.8496297
 2.52878868 1.3133405  0.38516481 1.22553581 1.08556912 1.09078441]",1
"[13.18165749  9.79930542 10.7836733   0.45360846  9.09305152  8.27296089
  3.55747119  0.24640823  0.69759772  0.93939051  7.86314552  4.48956923]",1
"[9.96104414 8.82616624 8.91066284 5.4690283  5.91569277 5.37978945
 3.21792017 3.64229749 0.         1.85241937 1.91858911 6.69714604]",1
"[10.28252938  3.57682396  2.96593059  6.27007227  6.48884692  5.66984039
  4.40622731  4.22794929  1.01795943  0.24179279  4.59033697  0.95058822]",1
"[0.65963832 0.58048026 0.84843838 1.11165148 0.13036599 0.9470533
 0.17259345 0.8618769  0.         0.         3.62215214 1.21503212]",1
"[3.80137109 7.9188859  8.10175597 5.7960921  3.05167378 3.28013039
 3.82399702 3.40356775 0.         0.         0.61810975 1.10253628]",1
"[0.04219184 1.34129035 0.58048026 7.79201709 0.75173068 1.52096383
 4.09631406 6.48928115 1.26205918 2.20144969 3.87776452 2.47279686]",1
"[1.37186879 4.10856959 4.70329817 3.42343223 0.13036599 0.9470533
 0.93696578 2.92320789 0.         1.22553581 4.36010623 0.05936235]",1
"[7.80318228 7.7028174  7.62695416 3.29730486 3.91351625 2.61091065
 1.53927797 3.56812316 0.69759772 1.22553581 9.95856124 1.90471974]",1
"[1.41275452 2.13711289 2.52923188 4.26227875 2.67939181 1.26484096
 1.48999819 4.33507291 1.26205918 1.22553581 0.51371021 4.03792966]",1
"[30.96642758 21.14466612 22.82360356 13.91464503 23.84051883 17.59435024
 13.32383507 11.71293319  1.61483519  0.49360343 15.6605291   4.77993675]",1
"[4.902279   7.4204075  6.65128857 0.72176547 2.82123014 2.93974933
 0.94067779 2.04111122 0.         0.93939051 2.90433407 3.36650908]",1
"[16.2159875   6.92746973  8.219702    1.56629268 10.54808235  6.90086516
  2.52878868  0.23548593  0.28614529  1.32455532  7.73597751  4.20319817]",1
"[4.37713631 0.54205028 3.0141689  3.47455572 2.94718534 0.60913054
 1.66238201 2.0607266  0.91302885 0.24179279 3.07976595 0.95058822]",1
"[0.08427128 2.63884146 4.48269507 3.27199462 1.6141378  0.60913054
 0.84934832 0.58889486 0.91302885 2.20144969 0.12635032 0.88511005]",1
"[2.22514354 2.52923188 2.72389172 2.82727243 0.13036599 1.14607718
 2.83265106 3.58167882 0.38516481 2.20144969 5.515776   0.19687629]",1
"[0.04219184 5.0952737  5.9364385  2.82727243 0.         0.
 0.35789823 2.17147721 0.         0.         1.67785164 1.95298622]",1
"[4.99721593 0.36220755 3.7192781  1.413683   5.73073825 3.16209032
 0.35789823 0.77119961 1.38516481 1.22553581 1.37194019 0.2556434 ]",1
"[3.18270091 4.54085821 4.81895352 1.35310529 1.30960031 1.97393213
 0.32693417 0.79879262 0.28614529 0.93939051 2.29963262 1.13212933]",1
"[2.15459822 5.46099715 4.28434853 2.09486452 0.60892124 1.10477386
 0.63217109 2.65774031 0.28614529 2.20144969 3.62215214 3.36650908]",1
"[12.12467692  7.85417116  7.9188859   4.28642446  7.72248884  6.90086516
  4.92508721  4.31736971  0.          0.93939051  2.94848517  6.19324811]",1
"[ 2.08048661  4.45606542  7.07013119 23.14643833  1.27486839  2.44453487
  9.74948731 19.43606061  0.91302885  2.32455532  3.29864594  7.2704649 ]",1
"[1.9703501  0.39190259 0.64444631 2.66125277 1.49164045 0.19497478
 0.63217109 1.62688097 0.28614529 0.93939051 0.52537381 3.36650908]",1
"[12.59547327  3.41367184  0.58048026  0.10787431 12.11587478  7.8722148
  1.7206577   0.14802436  1.38516481  1.85241937 10.00905457  3.54618892]",1
"[1.7800356  0.14323233 0.16859005 0.69231168 1.37268459 1.33989789
 0.74247483 1.3133405  0.28614529 0.24179279 0.61810975 1.21503212]",1
"[11.29883907 13.15279032 12.76084786 16.27587941  9.68768015  8.53977968
 10.41243139 13.44134448  2.22288715  3.32455532  8.06117913 13.89646703]",1
"[0.65963832 1.97419294 0.82299729 0.15683278 1.08622896 0.3112704
 0.64813893 1.56255597 0.         0.93939051 1.30071312 0.19687629]",1
"[4.902279   7.85417116 8.60364106 2.10639611 2.17147721 2.56581698
 0.94067779 0.14802436 0.28614529 1.22553581 1.67785164 2.62665318]",1
"[3.50770351 4.10856959 5.91391392 2.97600157 1.11974155 1.60430148
 1.1528001  0.57671241 0.         0.         1.37194019 0.23829311]",1
"[2.09405081 2.57798338 3.30242903 3.1296527  2.82123014 1.27736732
 1.98644249 2.17147721 0.         1.22553581 5.88941403 1.99646685]",1
"[3.49185753 6.44025502 9.90277837 6.69679182 6.46071851 3.47278228
 1.16789971 3.40356775 0.38516481 1.22553581 4.44300902 5.11559137]",1
"[9.41046719 2.33214612 0.47076812 0.93132631 8.2717174  2.04008117
 0.61990433 1.34464222 1.38516481 2.71900404 3.59856743 1.9744137 ]",1
"[7.72475632 8.73863063 8.45410608 4.53089528 8.58989463 5.18062573
 4.09631406 4.85086902 1.38516481 2.20144969 3.59856743 4.27442524]",1
"[4.14545279 5.33468507 5.22922785 8.48135576 5.73073825 5.97754523
 7.35634286 8.63219572 2.22288715 2.32455532 2.29963262 6.19324811]",1
"[ 3.84039967  5.9364385   7.62695416 10.97990046  3.19655759  6.37829133
  7.87152489  6.97430825  0.38516481  0.24179279  2.69369656  2.50465627]",1
"[6.11141245 2.63884146 2.38262831 1.00137538 5.54083456 5.01741329
 2.52878868 0.76099017 0.44578709 0.32455532 2.4128607  4.20319817]",1
"[0.84645074 0.36220755 1.54172992 2.21940275 0.66030475 1.27736732
 2.52878868 2.80675866 0.28614529 0.38364861 0.12635032 0.70147353]",1
"[10.20449533  7.07042202  7.57268961  2.4072151   7.05475676  5.68359463
  3.40224844  2.49360654  0.69759772  0.49360343  2.29963262  6.08884857]",1
"[ 9.77777578  8.65671855  6.57365439 11.48516047  5.75705165  3.16212533
  3.93523917 10.046044    0.          1.85241937  5.03575388  5.57513836]",1
"[11.98176416 17.3145346  19.23538406 20.00526509  6.36584769  9.34926889
 12.43159143 14.35802365  0.28614529  0.          2.11724674  9.92960863]",1
"[1.61969284 4.70329817 6.80615757 1.56629268 2.21900184 1.8833632
 0.74247483 1.26543544 0.28614529 0.93939051 1.49012051 0.64402226]",1
"[0.01054444 3.7192781  6.44025502 6.38359321 1.6141378  2.46035975
 4.76202888 4.79497735 0.91302885 0.         4.49153671 7.45845743]",1
"[0.46619528 2.02614534 3.63623842 7.91969998 1.39664595 2.65787185
 3.66881937 4.61295999 0.38516481 1.85241937 3.87776452 1.69737384]",1
"[0.         4.81895352 7.2348114  4.29547877 0.76286894 1.89727165
 4.2960473  3.47190862 0.         0.         3.08042558 0.19687629]",1
"[6.39087338 2.32138799 3.30242903 4.24113058 3.32892466 4.10933096
 3.51520508 2.95673004 0.28614529 0.93939051 2.03127691 2.49471278]",1
"[9.30379561 7.4204075  7.7028174  1.83957548 7.6790003  5.10136434
 1.42354792 1.10251934 0.69759772 2.20144969 7.18416517 6.43025902]",1
"[2.8257553  3.73112757 3.54113495 2.33216963 0.66030475 1.27736732
 1.03175439 1.15744745 0.93939051 0.38364861 1.30071312 0.41169898]",1
"[7.42362281 3.57682396 6.17226045 3.98679456 8.05594652 5.3577455
 0.55245368 1.74203904 1.26205918 0.24179279 2.74912213 3.77066243]",1
"[2.82541656 1.25517999 0.         7.74568055 2.90476741 2.81894675
 5.38243011 6.48928115 1.26205918 1.22553581 0.79520161 4.03792966]",1
"[1.7800356  4.61055033 5.57466297 0.38144013 0.66030475 1.08903705
 0.60455057 0.14856791 0.38516481 1.85241937 1.36552317 2.27649241]",1
"[8.79914838 4.70329817 4.52923188 1.07828818 6.98854625 5.10136434
 3.74004598 2.58662985 0.69759772 0.93939051 3.62215214 3.89728672]",1
"[0.75457525 5.46099715 7.62695416 1.56629268 1.88782999 0.59250539
 1.1528001  0.57671241 0.91302885 0.93939051 0.52537381 0.87428338]",1
"[5.83987314 5.80111912 6.80615757 2.33216963 2.72381387 3.76262742
 2.25217214 1.42092653 0.28614529 0.93939051 1.91022473 1.86747225]",1
"[4.28431359 0.61578166 2.63884146 1.47096371 3.4602299  1.26484096
 0.35789823 0.14802436 0.28614529 0.93939051 3.91169462 0.19687629]",1
"[3.37992038 7.57268961 9.28904762 5.37142673 2.0229093  2.86529636
 3.03262075 2.81831337 0.91302885 0.24179279 0.79520161 0.95058822]",1
"[6.92670934 4.71487764 8.4866594  7.24942652 7.92392654 3.50956789
 1.28844966 2.95673004 0.91302885 1.32455532 1.37194019 3.85653819]",1
"[2.09405081 3.5054156  4.57571838 9.27664658 1.41048704 2.21804511
 4.10242214 5.94057438 0.28614529 0.         1.91858911 5.71790356]",1
"[15.86144652  9.86141577  9.57088047  4.53938668 10.53784302  8.52886827
  4.17169312  2.08423812  0.69759772  1.32455532  5.11640177  5.44878804]",1
"[1.02319177 3.63623842 6.17226045 3.27199462 1.07279131 0.26191065
 2.04690938 1.99011391 0.91302885 0.         0.79520161 0.19687629]",1
"[ 4.23797704  5.81241153 10.36569366  5.9193553   2.48335186  1.10477386
  4.2960473   4.81706904  1.26205918  0.          4.44300902  5.11559137]",1
"[6.31649256 0.84843838 1.55422407 4.96394657 4.34963177 2.56581698
 1.58863772 4.0593072  1.32303913 0.93939051 5.98683734 6.43025902]",1
"[16.35725207 10.57003122 13.61569845  7.66048199 11.20909524 10.03054157
  7.36611589  5.63786564  0.93939051  0.49360343  5.515776    7.49372747]",1
"[3.37819171 2.13711289 3.54113495 2.09486452 1.49164045 0.34040154
 0.61990433 0.45985665 0.69759772 0.49360343 2.74912213 1.10253628]",1
"[0.73315269 2.52923188 2.13711289 0.         2.05303757 0.94358581
 0.56838096 0.76099017 0.91302885 0.93939051 1.69532655 0.33378995]",1
"[ 0.59720601  2.12520443  2.2216302  14.03959282  0.62177348  0.26191065
  6.01084708 11.25369292  0.38516481  2.20144969  4.31854764  4.68269315]",1
"[10.71414461  2.63884146  1.4167535   9.05054313  6.3994265   2.33942474
  5.64719774  9.39540751  0.          3.16227766  9.06927717  8.26883492]",1
"[8.0200423  7.7028174  8.36938559 1.35310529 6.11882718 5.05941347
 0.74247483 1.56255597 0.44578709 1.22553581 5.88941403 1.13212933]",1
"[0.04219184 0.81442736 0.58048026 0.15683278 0.91621213 2.21804511
 2.52878868 0.58889486 1.26205918 0.         3.32186346 3.66491363]",1
"[11.37263558  8.36938559  7.9188859   1.76592219  6.96645456  6.91416896
  2.7600193   1.21747532  0.93939051  0.93939051  8.59652159  4.48956923]",1
"[0.75457525 4.92974846 3.34243198 2.01302708 0.13036599 1.27736732
 0.61990433 0.79879262 0.28614529 0.93939051 4.10258357 6.43025902]",1
"[1.61717654 0.39190259 1.54172992 1.11165148 1.33484607 2.01984215
 1.03175439 0.03705681 0.93939051 0.49360343 0.27691708 4.20319817]",1
"[ 8.0200423   5.63138602  3.29045791 11.11926784  4.16159112  1.14607718
  9.59241084 10.93021053  0.44578709  2.32455532 10.10978486  3.16227766]",1
"[0.68043108 2.57798338 2.96593059 1.72766791 0.91621213 1.60430148
 0.24939376 0.14856791 0.         1.22553581 2.90433407 0.95058822]",1
"[5.07399619 0.45761251 0.19544971 8.91942324 3.11210365 1.27736732
 3.72190219 7.21831637 0.         1.32455532 5.57513836 5.88173344]",1
"[10.98870466  5.52923188  4.54085821  1.35310529  8.58378714  7.27160862
  2.52878868  1.05173566  0.44578709  1.22553581  6.52572657 10.87601618]",1
"[11.27049956  2.05083106  3.7192781   6.2088522   6.3098268   6.90086516
  5.90189584  5.19099219  0.93939051  0.93939051  0.          8.74527592]",1
"[12.7681759  11.30461271 12.50925815 20.93132631 10.70215099 10.06019517
 13.16479639 16.25241977  2.22288715  3.16227766  0.9347887   8.32765853]",1
"[1.41283898 1.15245739 2.13711289 2.13583472 0.         0.34040154
 0.93696578 1.40860827 0.28614529 1.22553581 0.12635032 3.36650908]",1
"[15.54462316 10.89521207 12.06634695 13.95318648 12.30806312 10.33647001
  9.27796564  8.93649949  1.01795943  0.74651249  0.40987501  3.02138324]",1
"[11.37263558  7.9188859   7.62695416  3.50770351  6.98854625  5.99851834
  0.32693417  3.4463456   0.          1.22553581  6.44942173  2.03881458]",1
"[0.46165677 3.90847208 4.57571838 0.60240818 1.08622896 1.52096383
 2.54220828 1.40860827 0.69759772 0.93939051 7.14697476 4.23142484]",1
"[ 1.9703501   2.12520443  2.24922757 11.88007793  2.90476741  3.84290757
  8.5436908  11.45985665  0.28614529  2.32455532  7.14697476  0.23829311]",1
"[1.41283898 2.05083106 3.54113495 4.06867369 0.66030475 2.93974933
 3.21792017 3.10618517 0.28614529 0.49360343 0.02536732 2.27649241]",1
"[9.1625946  9.20522164 8.60364106 2.84806519 5.75705165 4.7925724
 0.33031402 2.8167962  0.28614529 1.32455532 3.08042558 3.34372288]",1
"[2.8257553  1.34934574 0.61578166 6.37798749 0.76286894 0.
 4.43945763 6.48928115 0.         1.22553581 4.31854764 6.85913237]",1
"[17.74197865 10.39943043  9.04289018  6.7272541  17.19335633 11.57075013
  7.53997939  6.40108392  1.38516481  2.20144969  4.85701418  3.34372288]",1
"[9.88697405 2.33214612 0.45761251 6.24352037 8.55624194 5.04371206
 3.49259168 5.45985665 2.22288715 1.85241937 1.69532655 3.27550574]",1
"[8.44228809 2.83298473 2.76028813 2.84806519 5.12820725 3.86410878
 0.63217109 2.65774031 1.32303913 1.22553581 5.27691708 8.09357075]",1
"[6.65964633 5.49512775 4.52923188 0.48333329 3.72352364 3.45637303
 0.80358809 0.23548593 0.69759772 0.93939051 6.90397099 1.5718364 ]",1
"[5.88678894 7.32224444 7.2348114  1.46142128 2.52828383 3.38304943
 3.06119218 2.55176969 0.38516481 0.07856892 1.74782763 2.21142852]",1
"[14.6669441  16.11008835 18.37101688 27.67191961 14.58184026 12.98391729
 18.95309062 24.80738081  2.38516481  5.32455532  6.26945888 15.29822128]",1
"[0.         1.79087616 2.63884146 4.29547877 1.41048704 2.21804511
 2.83196364 3.74421556 0.93939051 0.38364861 2.03127691 4.11266106]",1
"[1.09868352 6.7509081  7.57268961 1.39457549 1.27486839 2.02262574
 1.58863772 0.63524114 0.28614529 0.93939051 4.97509515 3.90794245]",1
"[ 9.42705881 11.61915102 11.53923088  8.8850594   8.03655985  7.17926316
  6.53067219  7.62340447  1.32303913  0.          2.48052039  1.10253628]",1
"[11.39814187  6.88339376  7.2348114   9.50872663  7.19788222  6.68736008
  5.68996983  6.74183824  0.          0.          4.72308292  2.03881458]",1
"[1.8206662  2.07021868 0.9874385  4.28371115 0.31213869 0.9470533
 0.80826761 2.38099112 0.38516481 1.85241937 1.91022473 5.04976455]",1
"[0.04219184 5.46099715 8.05879237 3.52048725 0.64531899 1.60430148
 3.51520508 2.95673004 0.28614529 0.         2.23141548 0.31427567]",1
"[1.61717654 6.0825707  7.2348114  9.2101735  0.54459624 3.28013039
 5.20871773 6.29482226 0.28614529 0.         0.         3.54618892]",1
"[8.82310467 2.56812198 0.98807119 2.82739391 8.45551166 5.93708955
 1.53927797 0.14856791 0.28614529 1.22553581 0.51371021 1.9744137 ]",1
"[1.02319177 1.97419294 0.45761251 5.65440062 0.80504981 0.70898635
 0.90474122 3.25770617 0.28614529 0.93939051 2.29963262 3.36650908]",1
"[ 1.61717654  6.80615757  9.99571514 11.71849412  0.64531899  3.38304943
  7.09815776  7.24758512  0.38516481  1.22553581  0.12635032  5.18128003]",1
"[2.16878881 3.29045791 5.81241153 7.2064411  2.05303757 0.64519623
 4.10242214 4.76181957 0.28614529 0.38364861 4.4587454  6.71739991]",1
"[0.37805081 0.84843838 1.57920067 1.39457549 0.27522382 1.60430148
 1.66238201 0.64975293 0.28614529 1.22553581 1.08556912 3.77066243]",1
"[ 5.55477997  8.20527622  9.35032857 14.86194872  7.14355643  7.82840398
 10.92929458 14.28735199  3.38516481  4.32455532  3.44426233 10.43215253]",1
"[6.77969813 5.81241153 7.40951086 4.51233879 4.25571533 5.22692284
 4.72115102 3.40356775 0.44578709 0.         1.69532655 4.03792966]",1
"[15.59596188 13.47076812 14.28399488 19.53068938 14.94314438 11.88742907
 13.27154893 16.85900921  2.22288715  4.08848734  6.99516086 12.25981647]",1
"[8.54958507 6.0825707  7.13624888 0.60240818 5.91569277 5.72482615
 1.88475801 1.85933852 0.         0.93939051 3.7076661  4.706961  ]",1
"[ 5.00728411  8.60364106 12.5684325  16.69263394  3.90166678  8.37552508
 11.70466929 13.36392991  0.69759772  0.93939051  1.15753009  7.45845743]",1
"[0.04219184 1.25517999 1.36281749 8.48135576 0.64531899 1.8833632
 5.38243011 7.15820504 0.         1.22553581 3.6863169  6.08884857]",1
"[ 4.97866722  0.26082177  1.79652648 10.57045417  0.          2.44453487
  7.21445686 10.62698887  0.          2.20144969  5.77201464  8.89700181]",1
"[8.47807663 1.97672871 2.96593059 2.51645257 5.64338583 5.57341462
 2.00276308 1.34464222 0.         0.93939051 3.87776452 7.2704649 ]",1
"[0.58679273 1.84052062 2.57798338 0.93132631 1.27486839 1.52096383
 1.8698727  2.18453823 1.26205918 1.85241937 1.12200769 1.13212933]",1
"[1.61717654 3.95563875 3.12250056 0.60240818 0.54459624 1.60430148
 0.74247483 0.83663114 0.28614529 1.22553581 1.08556912 0.29822128]",1
"[7.13826866 0.82299729 1.72873436 2.55777982 4.13802743 4.67961576
 1.42354792 1.54970373 0.69759772 1.85241937 2.94848517 7.60641527]",1
"[0.6689439  3.5054156  6.80615757 4.93458458 1.08622896 1.33989789
 3.51520508 2.95673004 0.28614529 0.93939051 0.         0.31427567]",1
"[1.17678872 1.72873436 1.79087616 4.83360403 0.01306102 0.59250539
 3.31744849 4.39047905 0.         1.22553581 0.8924452  3.89728672]",1
"[ 3.37819171  2.77763153  3.24293822 13.44799669  3.63293254  3.38103517
  6.95309062 10.62698887  1.26205918  2.20144969  0.79520161  5.88173344]",1
"[6.95468169 4.48269507 2.13711289 9.88257481 2.82123014 0.70898635
 5.38243011 8.63219572 0.28614529 1.22553581 6.52572657 0.77858834]",1
"[6.31649256 2.96593059 5.0952737  3.52048725 5.31207928 5.37978945
 4.10242214 2.95673004 0.         0.93939051 2.29963262 2.62665318]",1
"[10.57637719  6.92746973  6.17226045  4.92045803  7.16489327  4.25277509
  1.8698727   4.85086902  2.2306083   0.24179279 11.32526647  7.60641527]",1
"[3.48806544 0.26082177 0.16859005 9.82171673 2.0724927  1.10477386
 4.06043926 7.44470861 0.         2.20144969 4.13063796 6.69714604]",1
"[1.9703501  2.96593059 4.52923188 1.76592219 3.63293254 0.70907517
 0.06253057 1.0136908  1.26205918 1.85241937 1.69532655 1.9744137 ]",1
